timestamp_start,timestamp_end,dataset,group,variant,config_path,save_dir,out_dir,status,exit_code,duration_min,peak_ram_gb,peak_vram_mib,n_keyframes,n_mapped,n_processed,n_dataset_frames,mapper_kf_skip,frame_skip,filter_thresh,selector_kind,ply_mb_final,ply_count,last_ply_kf,psnr,ssim,lpips,n_metric_frames,ate_rmse_m,ate_mean_m,n_ate_pairs,n_tracked,psnr_ho,ssim_ho,lpips_ho,n_eval_ho,wall_total_s,track_total_mean_ms,track_total_p95_ms,track_motion_filter_mean_ms,track_frontend_ba_mean_ms,map_total_mean_ms,map_total_p95_ms,map_train_loop_mean_ms,frame_select_mean_ms,log_path,crash_reason
1781915309,1781915441,HKisland03,baseline,vings_filter,configs/local/HKisland03/s2800_500f/baseline/HKisland03_s2800_500f_vings_filter.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-28-generic_vo-HKisland03_s2800_500f_vings_filter-,OK,0,2.2,2.1,6758,429,429,500,500,1,1,2.4,none,351.67,1,499,18.036,0.5642,0.4869,35,3.2175595973278206,2.811406271076611,66,66,12.2286,0.1917,0.5152,50,121.7,31.01,206.34,6.18,24.78,183.73,1511.79,1239.84,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-28-generic_vo-HKisland03_s2800_500f_vings_filter-/run_20260620_022830.log,
1781915457,1781915509,HKisland03,mapskip,mapskip_20,configs/local/HKisland03/s2800_500f/mapskip/HKisland03_s2800_500f_mapskip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-31-generic_vo-HKisland03_s2800_500f_mapskip_20-,OK,0,0.87,2.12,3486,429,22,500,500,20,1,2.4,none,134.95,1,499,17.1889,0.5014,0.5785,17,3.230019907621971,2.822390455986956,66,66,12.5787,0.2073,0.5294,50,43.3,30.87,204.81,6.13,24.69,749.17,946.1,733.22,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-31-generic_vo-HKisland03_s2800_500f_mapskip_20-/run_20260620_023057.log,
1781915526,1781915599,HKisland03,mapskip,mapskip_10,configs/local/HKisland03/s2800_500f/mapskip/HKisland03_s2800_500f_mapskip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-32-generic_vo-HKisland03_s2800_500f_mapskip_10-,OK,0,1.22,2.1,7524,429,43,500,500,10,1,2.4,none,221.22,1,499,16.7856,0.5075,0.577,29,3.2101850236263014,2.804601553075352,66,66,12.3217,0.1967,0.5228,50,64.7,30.74,204.43,6.13,24.56,873.6,1328.88,940.0,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-32-generic_vo-HKisland03_s2800_500f_mapskip_10-/run_20260620_023206.log,
1781915615,1781915716,HKisland03,mapskip,mapskip_5,configs/local/HKisland03/s2800_500f/mapskip/HKisland03_s2800_500f_mapskip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-33-generic_vo-HKisland03_s2800_500f_mapskip_5-,OK,0,1.68,2.1,5564,429,86,500,500,5,1,2.4,none,307.65,1,499,17.3637,0.5298,0.5389,34,3.2023309323344566,2.797019272689459,66,66,12.3024,0.1949,0.5239,50,91.0,30.87,205.12,6.19,24.63,732.28,1597.09,1096.61,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-33-generic_vo-HKisland03_s2800_500f_mapskip_5-/run_20260620_023336.log,
1781915732,1781915845,HKisland03,mapskip,mapskip_3,configs/local/HKisland03/s2800_500f/mapskip/HKisland03_s2800_500f_mapskip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-35-generic_vo-HKisland03_s2800_500f_mapskip_3-,OK,0,1.88,2.12,7814,429,143,500,500,3,1,2.4,none,340.96,1,499,18.0025,0.5597,0.5029,37,3.1999899773099467,2.795351979535124,66,66,12.3336,0.1907,0.523,50,103.0,30.84,204.43,6.22,24.57,521.57,1737.87,1192.84,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-35-generic_vo-HKisland03_s2800_500f_mapskip_3-/run_20260620_023532.log,
1781915861,1781915977,HKisland03,mapskip,mapskip_2,configs/local/HKisland03/s2800_500f/mapskip/HKisland03_s2800_500f_mapskip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-37-generic_vo-HKisland03_s2800_500f_mapskip_2-,OK,0,1.93,2.1,8180,429,215,500,500,2,1,2.4,none,350.96,1,499,17.7867,0.5469,0.5012,38,3.2077536654404066,2.802591633278932,66,66,12.2625,0.1878,0.526,50,106.2,30.86,204.3,6.19,24.62,358.31,1747.14,1211.16,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-37-generic_vo-HKisland03_s2800_500f_mapskip_2-/run_20260620_023741.log,
1781915993,1781916111,HKisland03,mapskip,mapskip_1,configs/local/HKisland03/s2800_500f/mapskip/HKisland03_s2800_500f_mapskip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-39-generic_vo-HKisland03_s2800_500f_mapskip_1-,OK,0,1.97,2.1,5742,429,429,500,500,1,1,2.4,none,352.87,1,499,17.6846,0.5349,0.5023,42,3.2210805102260562,2.814184782626073,66,66,12.2467,0.1894,0.5195,50,108.0,30.87,205.04,6.18,24.65,180.68,1489.84,1217.95,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-39-generic_vo-HKisland03_s2800_500f_mapskip_1-/run_20260620_023954.log,
1781916127,1781916152,HKisland03,skip_no_filter,nofilter_skip_20,configs/local/HKisland03/s2800_500f/skip_no_filter/HKisland03_s2800_500f_nofilter_skip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-42-generic_vo-HKisland03_s2800_500f_nofilter_skip_20-,OK,0,0.42,2.09,2640,17,17,25,500,1,20,-1.0,none,83.59,1,499,17.6743,0.5705,0.4319,9,12.304084801382304,10.895547670696574,25,25,12.8152,0.2534,0.5382,50,17.5,183.64,312.89,23.96,159.63,534.59,751.36,645.21,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-42-generic_vo-HKisland03_s2800_500f_nofilter_skip_20-/run_20260620_024207.log,
1781916168,1781916229,HKisland03,skip_no_filter,nofilter_skip_10,configs/local/HKisland03/s2800_500f/skip_no_filter/HKisland03_s2800_500f_nofilter_skip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-42-generic_vo-HKisland03_s2800_500f_nofilter_skip_10-,OK,0,1.02,2.11,8176,42,42,50,500,1,10,-1.0,none,201.49,1,499,17.4566,0.5393,0.4633,25,51.00665574406235,42.82984546310275,50,50,12.9696,0.2712,0.5564,50,51.7,196.76,262.23,15.02,181.7,878.6,1267.07,920.21,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-42-generic_vo-HKisland03_s2800_500f_nofilter_skip_10-/run_20260620_024249.log,
1781916245,1781916413,HKisland03,skip_no_filter,nofilter_skip_5,configs/local/HKisland03/s2800_500f/skip_no_filter/HKisland03_s2800_500f_nofilter_skip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-44-generic_vo-HKisland03_s2800_500f_nofilter_skip_5-,OK,0,2.8,2.1,9272,92,92,100,500,1,5,-1.0,none,438.18,1,499,17.7761,0.5446,0.5191,59,4.135244988411754,3.665991674928441,100,100,13.3501,0.2754,0.5528,50,156.7,201.99,235.98,10.81,191.12,1402.84,2207.08,1432.26,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s2800_500f/06-20-08-44-generic_vo-HKisland03_s2800_500f_nofilter_skip_5-/run_20260620_024406.log,
