timestamp_start,timestamp_end,dataset,group,variant,config_path,save_dir,out_dir,status,exit_code,duration_min,peak_ram_gb,peak_vram_mib,n_keyframes,n_mapped,n_processed,n_dataset_frames,mapper_kf_skip,frame_skip,filter_thresh,selector_kind,ply_mb_final,ply_count,last_ply_kf,psnr,ssim,lpips,n_metric_frames,ate_rmse_m,ate_mean_m,n_ate_pairs,n_tracked,psnr_ho,ssim_ho,lpips_ho,n_eval_ho,wall_total_s,track_total_mean_ms,track_total_p95_ms,track_motion_filter_mean_ms,track_frontend_ba_mean_ms,map_total_mean_ms,map_total_p95_ms,map_train_loop_mean_ms,frame_select_mean_ms,log_path,crash_reason
1781906916,1781906959,HKisland03,baseline,vings_filter,configs/local/HKisland03/s770_400f/baseline/HKisland03_s770_400f_vings_filter.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-08-generic_vo-HKisland03_s770_400f_vings_filter-,OK,0,0.72,2.1,3110,132,132,400,400,1,1,2.4,none,111.19,1,399,20.8215,0.7195,0.3106,15,3.837542634038978,3.200730368691043,29,29,12.1745,0.2967,0.4188,40,34.4,19.1,185.93,6.47,12.58,136.74,838.22,740.99,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-08-generic_vo-HKisland03_s770_400f_vings_filter-/run_20260620_000837.log,
1781906976,1781907003,HKisland03,mapskip,mapskip_20,configs/local/HKisland03/s770_400f/mapskip/HKisland03_s770_400f_mapskip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-09-generic_vo-HKisland03_s770_400f_mapskip_20-,OK,0,0.45,2.1,1510,132,7,400,400,20,1,2.4,none,40.9,1,399,20.2151,0.6841,0.3373,6,3.83597617485503,3.1994768706994745,29,29,14.0738,0.3091,0.407,40,19.4,18.97,187.48,6.36,12.57,542.37,644.78,580.31,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-09-generic_vo-HKisland03_s770_400f_mapskip_20-/run_20260620_000936.log,
1781907019,1781907049,HKisland03,mapskip,mapskip_10,configs/local/HKisland03/s770_400f/mapskip/HKisland03_s770_400f_mapskip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-10-generic_vo-HKisland03_s770_400f_mapskip_10-,OK,0,0.5,2.1,1502,132,14,400,400,10,1,2.4,none,49.76,1,399,19.907,0.6726,0.3743,8,3.8357688897613382,3.199315764757051,29,29,13.0597,0.3016,0.449,40,21.5,19.09,185.64,6.41,12.63,410.33,666.84,592.94,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-10-generic_vo-HKisland03_s770_400f_mapskip_10-/run_20260620_001020.log,
1781907065,1781907097,HKisland03,mapskip,mapskip_5,configs/local/HKisland03/s770_400f/mapskip/HKisland03_s770_400f_mapskip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-11-generic_vo-HKisland03_s770_400f_mapskip_5-,OK,0,0.53,2.1,1810,132,27,400,400,5,1,2.4,none,66.39,1,399,19.9474,0.6705,0.3821,11,3.8361414315584135,3.199635538256936,29,29,12.6977,0.2991,0.4371,40,24.3,18.88,185.16,6.27,12.57,344.28,705.73,623.41,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-11-generic_vo-HKisland03_s770_400f_mapskip_5-/run_20260620_001105.log,
1781907114,1781907152,HKisland03,mapskip,mapskip_3,configs/local/HKisland03/s770_400f/mapskip/HKisland03_s770_400f_mapskip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-11-generic_vo-HKisland03_s770_400f_mapskip_3-,OK,0,0.63,2.1,2792,132,44,400,400,3,1,2.4,none,88.28,1,399,21.0996,0.7268,0.3226,12,3.8365957570773355,3.199995037933625,29,29,12.3632,0.2968,0.424,40,30.6,19.17,187.24,6.5,12.62,331.52,802.02,687.97,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-11-generic_vo-HKisland03_s770_400f_mapskip_3-/run_20260620_001154.log,
1781907169,1781907211,HKisland03,mapskip,mapskip_2,configs/local/HKisland03/s770_400f/mapskip/HKisland03_s770_400f_mapskip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-12-generic_vo-HKisland03_s770_400f_mapskip_2-,OK,0,0.7,2.11,2692,132,66,400,400,2,1,2.4,none,109.42,1,399,20.7077,0.7154,0.3151,15,3.836316326230707,3.1998526833049197,29,29,12.4824,0.3014,0.4173,40,34.0,19.1,187.06,6.46,12.59,269.33,851.01,730.3,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-12-generic_vo-HKisland03_s770_400f_mapskip_2-/run_20260620_001249.log,
1781907227,1781907269,HKisland03,mapskip,mapskip_1,configs/local/HKisland03/s770_400f/mapskip/HKisland03_s770_400f_mapskip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-13-generic_vo-HKisland03_s770_400f_mapskip_1-,OK,0,0.7,2.1,3002,132,132,400,400,1,1,2.4,none,109.75,1,399,21.0157,0.7268,0.3111,17,3.8363707802899274,3.1997975174648876,29,29,12.1824,0.2958,0.421,40,33.2,18.76,187.86,6.08,12.64,135.35,851.69,733.42,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-13-generic_vo-HKisland03_s770_400f_mapskip_1-/run_20260620_001347.log,
1781907285,1781907306,HKisland03,skip_no_filter,nofilter_skip_20,configs/local/HKisland03/s770_400f/skip_no_filter/HKisland03_s770_400f_nofilter_skip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-14-generic_vo-HKisland03_s770_400f_nofilter_skip_20-,OK,0,0.35,2.1,2090,12,12,20,400,1,20,-1.0,none,56.75,1,399,19.1766,0.5848,0.526,8,2.0301587295951387,1.6425533640191976,20,20,15.754,0.3503,0.4898,40,13.1,192.66,318.77,28.15,164.46,510.74,814.81,709.01,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-14-generic_vo-HKisland03_s770_400f_nofilter_skip_20-/run_20260620_001446.log,
1781907323,1781907365,HKisland03,skip_no_filter,nofilter_skip_10,configs/local/HKisland03/s770_400f/skip_no_filter/HKisland03_s770_400f_nofilter_skip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-15-generic_vo-HKisland03_s770_400f_nofilter_skip_10-,OK,0,0.7,2.11,3390,32,32,40,400,1,10,-1.0,none,175.44,1,399,16.9998,0.438,0.6437,17,2.347543692034353,1.8782604881288383,40,40,13.7729,0.2446,0.5546,40,34.0,198.02,266.47,17.11,180.86,694.5,910.4,744.39,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-15-generic_vo-HKisland03_s770_400f_nofilter_skip_10-/run_20260620_001523.log,
1781907381,1781907505,HKisland03,skip_no_filter,nofilter_skip_5,configs/local/HKisland03/s770_400f/skip_no_filter/HKisland03_s770_400f_nofilter_skip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-16-generic_vo-HKisland03_s770_400f_nofilter_skip_5-,OK,0,2.07,2.1,9092,72,72,80,400,1,5,-1.0,none,380.19,1,399,16.3228,0.4401,0.6297,43,2.8017650861976726,2.2016667198331596,80,80,13.3527,0.2359,0.5303,40,115.2,201.7,241.82,11.92,189.73,1293.36,1926.02,1319.85,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKisland03_s770_400f/06-20-06-16-generic_vo-HKisland03_s770_400f_nofilter_skip_5-/run_20260620_001621.log,
