timestamp_start,timestamp_end,dataset,group,variant,config_path,save_dir,out_dir,status,exit_code,duration_min,peak_ram_gb,peak_vram_mib,n_keyframes,n_mapped,n_processed,n_dataset_frames,mapper_kf_skip,frame_skip,filter_thresh,selector_kind,ply_mb_final,ply_count,last_ply_kf,psnr,ssim,lpips,n_metric_frames,ate_rmse_m,ate_mean_m,n_ate_pairs,n_tracked,psnr_ho,ssim_ho,lpips_ho,n_eval_ho,wall_total_s,track_total_mean_ms,track_total_p95_ms,track_motion_filter_mean_ms,track_frontend_ba_mean_ms,map_total_mean_ms,map_total_p95_ms,map_train_loop_mean_ms,frame_select_mean_ms,log_path,crash_reason
1781288080,1781288091,agz,baseline,vings_filter,configs/local/agz/s2000_200f/baseline/agz_s2000_200f_vings_filter.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-14-generic_vo-agz_s2000_200f_vings_filter-,OK,0,0.18,1.28,559,0,0,200,200,1,1,2.4,none,,0,,,,,0,,,,,,,,,3.3,6.73,5.21,6.68,0.01,,,,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-14-generic_vo-agz_s2000_200f_vings_filter-/run_20260612_201440.log,
1781288107,1781288117,agz,mapskip,mapskip_20,configs/local/agz/s2000_200f/mapskip/agz_s2000_200f_mapskip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-15-generic_vo-agz_s2000_200f_mapskip_20-,OK,0,0.17,1.28,557,0,0,200,200,20,1,2.4,none,,0,,,,,0,,,,,,,,,3.1,6.48,4.85,6.43,0.01,,,,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-15-generic_vo-agz_s2000_200f_mapskip_20-/run_20260612_201508.log,
1781288133,1781288143,agz,mapskip,mapskip_10,configs/local/agz/s2000_200f/mapskip/agz_s2000_200f_mapskip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-15-generic_vo-agz_s2000_200f_mapskip_10-,OK,0,0.17,1.28,557,0,0,200,200,10,1,2.4,none,,0,,,,,0,,,,,,,,,3.1,6.62,4.95,6.57,0.01,,,,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-15-generic_vo-agz_s2000_200f_mapskip_10-/run_20260612_201534.log,
1781288159,1781288170,agz,mapskip,mapskip_5,configs/local/agz/s2000_200f/mapskip/agz_s2000_200f_mapskip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-16-generic_vo-agz_s2000_200f_mapskip_5-,OK,0,0.18,1.28,795,0,0,200,200,5,1,2.4,none,,0,,,,,0,,,,,,,,,3.6,6.99,5.6,6.94,0.01,,,,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-16-generic_vo-agz_s2000_200f_mapskip_5-/run_20260612_201600.log,
1781288186,1781288196,agz,mapskip,mapskip_3,configs/local/agz/s2000_200f/mapskip/agz_s2000_200f_mapskip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-16-generic_vo-agz_s2000_200f_mapskip_3-,OK,0,0.17,1.28,557,0,0,200,200,3,1,2.4,none,,0,,,,,0,,,,,,,,,3.2,6.84,5.25,6.78,0.01,,,,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-16-generic_vo-agz_s2000_200f_mapskip_3-/run_20260612_201627.log,
1781288213,1781288223,agz,mapskip,mapskip_2,configs/local/agz/s2000_200f/mapskip/agz_s2000_200f_mapskip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-16-generic_vo-agz_s2000_200f_mapskip_2-,OK,0,0.17,1.28,557,0,0,200,200,2,1,2.4,none,,0,,,,,0,,,,,,,,,3.6,6.77,5.17,6.72,0.01,,,,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-16-generic_vo-agz_s2000_200f_mapskip_2-/run_20260612_201653.log,
1781288240,1781288251,agz,mapskip,mapskip_1,configs/local/agz/s2000_200f/mapskip/agz_s2000_200f_mapskip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-17-generic_vo-agz_s2000_200f_mapskip_1-,OK,0,0.18,1.28,557,0,0,200,200,1,1,2.4,none,,0,,,,,0,,,,,,,,,3.5,6.72,5.14,6.67,0.01,,,,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-17-generic_vo-agz_s2000_200f_mapskip_1-/run_20260612_201720.log,
1781288267,1781288280,agz,skip_no_filter,nofilter_skip_20,configs/local/agz/s2000_200f/skip_no_filter/agz_s2000_200f_nofilter_skip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-17-generic_vo-agz_s2000_200f_nofilter_skip_20-,OK,0,0.22,2.1,1753,2,2,10,200,1,20,-1.0,none,29.59,1,199,24.8081,0.8242,0.191,2,0.19473073310324654,0.18362966068180092,10,10,17.4376,0.6151,0.2677,20,5.5,181.69,297.76,46.66,134.99,804.26,768.33,704.52,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-17-generic_vo-agz_s2000_200f_nofilter_skip_20-/run_20260612_201747.log,
1781288297,1781288319,agz,skip_no_filter,nofilter_skip_10,configs/local/agz/s2000_200f/skip_no_filter/agz_s2000_200f_nofilter_skip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-18-generic_vo-agz_s2000_200f_nofilter_skip_10-,OK,0,0.37,2.11,2525,12,12,20,200,1,10,-1.0,none,43.82,1,199,24.0885,0.8004,0.1906,6,0.17903713712630484,0.16893697490492965,20,20,20.0555,0.6873,0.1983,20,13.7,220.41,323.39,26.44,193.92,583.11,934.2,825.52,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-18-generic_vo-agz_s2000_200f_nofilter_skip_10-/run_20260612_201817.log,
1781288335,1781288388,agz,skip_no_filter,nofilter_skip_5,configs/local/agz/s2000_200f/skip_no_filter/agz_s2000_200f_nofilter_skip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-18-generic_vo-agz_s2000_200f_nofilter_skip_5-,OK,0,0.88,2.11,5123,32,32,40,200,1,5,-1.0,none,99.39,1,199,23.5067,0.7814,0.1976,19,0.18105472178360427,0.16783623437560796,40,40,18.9697,0.5763,0.2616,20,43.7,231.1,299.41,16.52,214.53,977.81,1477.37,1077.99,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-18-generic_vo-agz_s2000_200f_nofilter_skip_5-/run_20260612_201856.log,
1781288404,1781288515,agz,skip_no_filter,nofilter_skip_3,configs/local/agz/s2000_200f/skip_no_filter/agz_s2000_200f_nofilter_skip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-20-generic_vo-agz_s2000_200f_nofilter_skip_3-,OK,0,1.85,2.11,7159,59,59,67,200,1,3,-1.0,none,198.83,1,199,22.4351,0.7493,0.2427,38,0.19474621547128473,0.17767029177889335,67,67,15.4279,0.4111,0.378,20,100.5,238.57,268.47,12.4,226.11,1356.0,1991.99,1411.91,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-20-generic_vo-agz_s2000_200f_nofilter_skip_3-/run_20260612_202005.log,
1781288531,1781288693,agz,skip_no_filter,nofilter_skip_2,configs/local/agz/s2000_200f/skip_no_filter/agz_s2000_200f_nofilter_skip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-22-generic_vo-agz_s2000_200f_nofilter_skip_2-,OK,0,2.7,2.11,5665,92,92,100,200,1,2,-1.0,none,480.22,1,199,17.896,0.5437,0.4067,62,0.28228871614604456,0.24888656863956093,100,100,12.8195,0.203,0.6185,20,150.6,240.33,270.35,10.26,230.02,1310.67,1727.26,1318.93,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-22-generic_vo-agz_s2000_200f_nofilter_skip_2-/run_20260612_202211.log,
1781288710,1781288960,agz,skip_no_filter,nofilter_skip_1,configs/local/agz/s2000_200f/skip_no_filter/agz_s2000_200f_nofilter_skip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-25-generic_vo-agz_s2000_200f_nofilter_skip_1-,OK,0,4.17,2.11,5777,192,192,200,200,1,1,-1.0,none,1792.53,1,199,7.926,0.1472,0.8538,129,0.279494399662607,0.24357832093000517,200,200,7.0609,0.088,0.8554,20,235.1,242.61,249.18,8.36,234.2,857.75,1154.03,806.41,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-25-generic_vo-agz_s2000_200f_nofilter_skip_1-/run_20260612_202511.log,
1781288979,1781289176,agz,adaptive_kf,adaptive_kf,configs/local/agz/s2000_200f/adaptive_kf/agz_s2000_200f_adaptive_kf.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-29-generic_vo-agz_s2000_200f_adaptive_kf-,OK,0,3.28,2.12,4817,192,148,200,200,1,1,-1.0,adaptive_kf,1419.05,1,199,7.6402,0.1391,0.8772,99,0.2890749030683927,0.25109775426232706,200,200,7.3272,0.1203,0.8878,20,184.0,245.33,254.12,8.83,236.44,813.58,1051.87,730.72,6.69,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-29-generic_vo-agz_s2000_200f_adaptive_kf-/run_20260612_202940.log,
1781289195,1781289389,agz,adaptive_kf,adaptive_kf_decay85,configs/local/agz/s2000_200f/adaptive_kf/agz_s2000_200f_adaptive_kf_decay85.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-33-generic_vo-agz_s2000_200f_adaptive_kf_decay85-,OK,0,3.23,2.12,4529,192,144,200,200,1,1,-1.0,adaptive_kf,1380.26,1,199,7.8759,0.1502,0.8622,101,0.28896846839033175,0.25101597119578223,200,200,6.3587,0.0622,0.8853,20,180.3,245.0,254.24,8.86,236.08,781.25,991.52,700.57,6.7,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-33-generic_vo-agz_s2000_200f_adaptive_kf_decay85-/run_20260612_203315.log,
1781289436,1781289621,agz,adaptive_kf,adaptive_kf_sens1,configs/local/agz/s2000_200f/adaptive_kf/agz_s2000_200f_adaptive_kf_sens1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-37-generic_vo-agz_s2000_200f_adaptive_kf_sens1-,OK,0,3.08,2.11,4565,192,140,200,200,1,1,-1.0,adaptive_kf,1339.77,1,199,7.6036,0.1369,0.8884,96,0.28837705288929827,0.25059148152261734,200,200,6.2666,0.0546,0.8884,20,172.4,244.29,253.5,8.78,235.46,771.59,1021.29,695.85,6.77,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-37-generic_vo-agz_s2000_200f_adaptive_kf_sens1-/run_20260612_203716.log,
1781289651,1781289718,agz,adaptive_kf,adaptive_kf_sens3,configs/local/agz/s2000_200f/adaptive_kf/agz_s2000_200f_adaptive_kf_sens3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-40-generic_vo-agz_s2000_200f_adaptive_kf_sens3-,OK,0,1.12,2.11,2029,192,1,200,200,1,1,-1.0,adaptive_kf,24.4,1,199,11.9918,0.391,0.7191,1,0.2890864142980581,0.2511036402057743,200,200,10.2617,0.1945,0.7553,20,59.0,249.37,257.84,11.03,238.28,814.44,814.44,648.5,7.9,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-40-generic_vo-agz_s2000_200f_adaptive_kf_sens3-/run_20260612_204051.log,
1781289734,1781289854,agz,aim,aim,configs/local/agz/s2000_200f/aim/agz_s2000_200f_aim.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-42-generic_vo-agz_s2000_200f_aim-,OK,0,2.0,2.21,3177,192,75,200,200,1,1,-1.0,aim_slam,720.17,1,199,7.8347,0.1623,0.8655,60,0.2890259921323895,0.25106270040145934,200,200,6.1167,0.0419,0.9201,20,108.1,243.14,250.32,8.68,234.4,662.2,786.57,598.56,5.46,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-42-generic_vo-agz_s2000_200f_aim-/run_20260612_204214.log,
1781289871,1781289990,agz,aim,aim_gain030,configs/local/agz/s2000_200f/aim/agz_s2000_200f_aim_gain030.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-44-generic_vo-agz_s2000_200f_aim_gain030-,OK,0,1.98,2.21,3043,192,74,200,200,1,1,-1.0,aim_slam,710.76,1,199,7.7612,0.1582,0.8657,62,0.28922175990075494,0.251210325500719,200,200,7.4972,0.1291,0.8979,20,107.5,244.05,250.97,8.61,235.39,660.5,782.45,596.55,5.46,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-44-generic_vo-agz_s2000_200f_aim_gain030-/run_20260612_204432.log,
1781290007,1781290127,agz,aim,aim_ovl055,configs/local/agz/s2000_200f/aim/agz_s2000_200f_aim_ovl055.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-46-generic_vo-agz_s2000_200f_aim_ovl055-,OK,0,2.0,2.21,3071,192,75,200,200,1,1,-1.0,aim_slam,719.01,1,199,7.9042,0.1704,0.8614,61,0.2889937177431203,0.2510353599071272,200,200,6.8278,0.0945,0.9091,20,108.0,243.22,249.93,8.51,234.65,662.22,774.27,598.39,5.03,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2000_200f/06-13-02-46-generic_vo-agz_s2000_200f_aim_ovl055-/run_20260612_204648.log,
