timestamp_start,timestamp_end,dataset,group,variant,config_path,save_dir,out_dir,status,exit_code,duration_min,peak_ram_gb,peak_vram_mib,n_keyframes,n_mapped,n_processed,n_dataset_frames,mapper_kf_skip,frame_skip,filter_thresh,selector_kind,ply_mb_final,ply_count,last_ply_kf,psnr,ssim,lpips,n_metric_frames,ate_rmse_m,ate_mean_m,n_ate_pairs,n_tracked,psnr_ho,ssim_ho,lpips_ho,n_eval_ho,wall_total_s,track_total_mean_ms,track_total_p95_ms,track_motion_filter_mean_ms,track_frontend_ba_mean_ms,map_total_mean_ms,map_total_p95_ms,map_train_loop_mean_ms,frame_select_mean_ms,log_path,crash_reason
1781261826,1781261905,amtown03,baseline,vings_filter,configs/local/amtown03/s5400_400f/baseline/amtown03_s5400_400f_vings_filter.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-18-57-generic_vo-amtown03_s5400_400f_vings_filter-,OK,0,1.32,2.1,8757,357,357,400,400,1,1,2.4,none,198.4,1,392,18.5202,0.5099,0.4721,22,3.729912326047882,3.487427086251023,38,38,12.673,0.2211,0.4718,40,70.6,22.54,195.83,5.88,16.62,138.8,1512.1,1538.26,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-18-57-generic_vo-amtown03_s5400_400f_vings_filter-/run_20260612_125706.log,
1781261922,1781261969,amtown03,mapskip,mapskip_20,configs/local/amtown03/s5400_400f/mapskip/amtown03_s5400_400f_mapskip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-18-58-generic_vo-amtown03_s5400_400f_mapskip_20-,OK,0,0.78,2.1,6117,357,18,400,400,20,1,2.4,none,113.98,1,399,17.3077,0.4378,0.588,13,3.7317411501425006,3.488747475760978,38,38,11.8973,0.2073,0.5996,40,38.7,22.69,194.97,6.05,16.6,1173.53,1507.21,1183.28,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-18-58-generic_vo-amtown03_s5400_400f_mapskip_20-/run_20260612_125842.log,
1781261985,1781262044,amtown03,mapskip,mapskip_10,configs/local/amtown03/s5400_400f/mapskip/amtown03_s5400_400f_mapskip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-18-59-generic_vo-amtown03_s5400_400f_mapskip_10-,OK,0,0.98,2.12,6055,357,36,400,400,10,1,2.4,none,151.89,1,399,18.0498,0.479,0.5128,16,3.730421114674065,3.484320404292738,38,38,12.8088,0.2201,0.489,40,50.5,22.6,196.28,5.9,16.66,921.69,1714.29,1325.67,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-18-59-generic_vo-amtown03_s5400_400f_mapskip_10-/run_20260612_125946.log,
1781262060,1781262126,amtown03,mapskip,mapskip_5,configs/local/amtown03/s5400_400f/mapskip/amtown03_s5400_400f_mapskip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-01-generic_vo-amtown03_s5400_400f_mapskip_5-,OK,0,1.1,2.1,6705,357,72,400,400,5,1,2.4,none,171.07,1,399,18.6726,0.5142,0.4945,20,3.72999664461179,3.4867329897505366,38,38,12.9631,0.2203,0.4718,40,57.4,22.43,194.7,5.95,16.43,549.84,1792.63,1409.43,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-01-generic_vo-amtown03_s5400_400f_mapskip_5-/run_20260612_130101.log,
1781262143,1781262215,amtown03,mapskip,mapskip_3,configs/local/amtown03/s5400_400f/mapskip/amtown03_s5400_400f_mapskip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-02-generic_vo-amtown03_s5400_400f_mapskip_3-,OK,0,1.2,2.11,8845,357,119,400,400,3,1,2.4,none,184.01,1,399,17.9378,0.4781,0.5072,19,3.729378650178956,3.48308423135596,38,38,12.6322,0.2168,0.4958,40,63.6,22.57,196.28,5.98,16.54,379.97,1849.39,1449.94,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-02-generic_vo-amtown03_s5400_400f_mapskip_3-/run_20260612_130223.log,
1781262231,1781262306,amtown03,mapskip,mapskip_2,configs/local/amtown03/s5400_400f/mapskip/amtown03_s5400_400f_mapskip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-03-generic_vo-amtown03_s5400_400f_mapskip_2-,OK,0,1.25,2.12,7581,357,179,400,400,2,1,2.4,none,195.45,1,399,18.2382,0.5005,0.4703,16,3.7310341463826746,3.487229831742197,38,38,12.5989,0.2157,0.4816,40,67.0,22.71,196.63,6.0,16.67,267.7,1874.88,1486.97,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-03-generic_vo-amtown03_s5400_400f_mapskip_2-/run_20260612_130351.log,
1781262323,1781262401,amtown03,mapskip,mapskip_1,configs/local/amtown03/s5400_400f/mapskip/amtown03_s5400_400f_mapskip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-05-generic_vo-amtown03_s5400_400f_mapskip_1-,OK,0,1.3,2.11,8001,357,357,400,400,1,1,2.4,none,198.57,1,392,18.2124,0.5011,0.481,21,3.729809184272458,3.486552230715356,38,38,12.7341,0.2178,0.4815,40,69.3,22.68,196.37,6.09,16.55,137.13,1447.63,1518.75,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-05-generic_vo-amtown03_s5400_400f_mapskip_1-/run_20260612_130523.log,
1781262417,1781262438,amtown03,skip_no_filter,nofilter_skip_20,configs/local/amtown03/s5400_400f/skip_no_filter/amtown03_s5400_400f_nofilter_skip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-07-generic_vo-amtown03_s5400_400f_nofilter_skip_20-,OK,0,0.35,2.1,2339,12,12,20,400,1,20,-1.0,none,51.87,1,399,21.186,0.6946,0.3411,6,12.692458750844885,12.134646212056094,20,20,13.9644,0.3133,0.5296,40,13.3,188.91,315.12,27.64,161.21,548.03,808.86,677.78,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-07-generic_vo-amtown03_s5400_400f_nofilter_skip_20-/run_20260612_130658.log,
1781262455,1781262508,amtown03,skip_no_filter,nofilter_skip_10,configs/local/amtown03/s5400_400f/skip_no_filter/amtown03_s5400_400f_nofilter_skip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-07-generic_vo-amtown03_s5400_400f_nofilter_skip_10-,OK,0,0.88,2.1,6891,32,32,40,400,1,10,-1.0,none,146.75,1,399,20.4919,0.6107,0.4166,19,7.094706491407435,6.3892199637266165,40,40,15.6657,0.3971,0.4236,40,45.3,191.77,277.67,16.85,174.86,1054.89,1490.81,1077.8,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-07-generic_vo-amtown03_s5400_400f_nofilter_skip_10-/run_20260612_130735.log,
1781262525,1781262642,amtown03,skip_no_filter,nofilter_skip_5,configs/local/amtown03/s5400_400f/skip_no_filter/amtown03_s5400_400f_nofilter_skip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-08-generic_vo-amtown03_s5400_400f_nofilter_skip_5-,OK,0,1.95,2.12,5121,72,72,80,400,1,5,-1.0,none,490.68,1,399,15.8581,0.3393,0.6499,48,3.195528610268372,2.7087933397135564,80,80,13.1457,0.2336,0.5906,40,107.8,196.78,245.6,11.62,185.11,1186.52,1509.78,1182.04,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_amtown03_s5400_400f/06-12-19-08-generic_vo-amtown03_s5400_400f_nofilter_skip_5-/run_20260612_130845.log,
