timestamp_start,timestamp_end,dataset,group,variant,config_path,save_dir,out_dir,status,exit_code,duration_min,peak_ram_gb,peak_vram_mib,n_keyframes,n_mapped,n_processed,n_dataset_frames,mapper_kf_skip,frame_skip,filter_thresh,selector_kind,ply_mb_final,ply_count,last_ply_kf,psnr,ssim,lpips,n_metric_frames,ate_rmse_m,ate_mean_m,n_ate_pairs,n_tracked,psnr_ho,ssim_ho,lpips_ho,n_eval_ho,wall_total_s,track_total_mean_ms,track_total_p95_ms,track_motion_filter_mean_ms,track_frontend_ba_mean_ms,map_total_mean_ms,map_total_p95_ms,map_train_loop_mean_ms,frame_select_mean_ms,log_path,crash_reason
1781876910,1781876928,AMvalley03,baseline,vings_filter,configs/local/AMvalley03/s2900_200f/baseline/AMvalley03_s2900_200f_vings_filter.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-48-generic_vo-AMvalley03_s2900_200f_vings_filter-,OK,0,0.3,2.1,1784,86,86,200,200,1,1,2.4,none,38.75,1,199,27.7498,0.8575,0.1389,2,0.5234146460680906,0.46451366876398037,15,15,14.5635,0.2948,0.3731,20,9.9,18.76,7.79,7.24,11.47,25.02,0.04,635.86,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-48-generic_vo-AMvalley03_s2900_200f_vings_filter-/run_20260619_154830.log,
1781876944,1781876961,AMvalley03,mapskip,mapskip_20,configs/local/AMvalley03/s2900_200f/mapskip/AMvalley03_s2900_200f_mapskip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-49-generic_vo-AMvalley03_s2900_200f_mapskip_20-,OK,0,0.28,2.1,1480,86,5,200,200,20,1,2.4,none,31.68,1,199,28.1464,0.85,0.1473,1,0.5236136152287244,0.4647375375861929,15,15,13.5906,0.2698,0.4206,20,9.2,19.13,8.12,7.63,11.46,276.9,644.49,593.12,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-49-generic_vo-AMvalley03_s2900_200f_mapskip_20-/run_20260619_154904.log,
1781876977,1781876994,AMvalley03,mapskip,mapskip_10,configs/local/AMvalley03/s2900_200f/mapskip/AMvalley03_s2900_200f_mapskip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-49-generic_vo-AMvalley03_s2900_200f_mapskip_10-,OK,0,0.28,2.11,1508,86,9,200,200,10,1,2.4,none,31.68,1,199,27.621,0.8489,0.1524,2,0.5235957162050069,0.4646994207652135,15,15,13.5075,0.266,0.4265,20,9.1,18.83,7.43,7.4,11.38,156.8,672.83,607.16,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-49-generic_vo-AMvalley03_s2900_200f_mapskip_10-/run_20260619_154937.log,
1781877010,1781877028,AMvalley03,mapskip,mapskip_5,configs/local/AMvalley03/s2900_200f/mapskip/AMvalley03_s2900_200f_mapskip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-50-generic_vo-AMvalley03_s2900_200f_mapskip_5-,OK,0,0.3,2.1,1840,86,18,200,200,5,1,2.4,none,38.7,1,199,28.3137,0.8635,0.1422,3,0.523725120884192,0.46477931797570704,15,15,14.5535,0.2913,0.3808,20,9.9,18.78,7.28,7.45,11.29,116.23,671.18,614.12,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-50-generic_vo-AMvalley03_s2900_200f_mapskip_5-/run_20260619_155010.log,
1781877044,1781877062,AMvalley03,mapskip,mapskip_3,configs/local/AMvalley03/s2900_200f/mapskip/AMvalley03_s2900_200f_mapskip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-50-generic_vo-AMvalley03_s2900_200f_mapskip_3-,OK,0,0.3,2.11,1820,86,29,200,200,3,1,2.4,none,38.91,1,199,27.7923,0.8557,0.1442,3,0.5232800858644733,0.464376867835506,15,15,14.5844,0.2935,0.3755,20,9.9,18.98,7.67,7.45,11.48,73.03,653.88,625.61,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-50-generic_vo-AMvalley03_s2900_200f_mapskip_3-/run_20260619_155044.log,
1781877078,1781877096,AMvalley03,mapskip,mapskip_2,configs/local/AMvalley03/s2900_200f/mapskip/AMvalley03_s2900_200f_mapskip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-51-generic_vo-AMvalley03_s2900_200f_mapskip_2-,OK,0,0.3,2.1,1786,86,43,200,200,2,1,2.4,none,39.03,1,199,28.1062,0.8577,0.1408,3,0.5234678074070347,0.4644409314919635,15,15,14.5113,0.2874,0.3803,20,10.0,18.8,7.52,7.37,11.38,51.57,0.05,657.84,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-51-generic_vo-AMvalley03_s2900_200f_mapskip_2-/run_20260619_155118.log,
1781877112,1781877130,AMvalley03,mapskip,mapskip_1,configs/local/AMvalley03/s2900_200f/mapskip/AMvalley03_s2900_200f_mapskip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-51-generic_vo-AMvalley03_s2900_200f_mapskip_1-,OK,0,0.3,2.12,1786,86,86,200,200,1,1,2.4,none,38.85,1,199,27.3879,0.8469,0.1549,3,0.5235023528510893,0.4645964890052051,15,15,14.5657,0.2934,0.3812,20,10.0,19.01,7.69,7.48,11.48,24.3,0.04,614.22,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-51-generic_vo-AMvalley03_s2900_200f_mapskip_1-/run_20260619_155152.log,
1781877146,1781877158,AMvalley03,skip_no_filter,nofilter_skip_20,configs/local/AMvalley03/s2900_200f/skip_no_filter/AMvalley03_s2900_200f_nofilter_skip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-52-generic_vo-AMvalley03_s2900_200f_nofilter_skip_20-,OK,0,0.2,2.08,1170,2,2,10,200,1,20,-1.0,none,12.2,1,199,28.3908,0.8769,0.1481,1,0.3796448199270423,0.33416590574418065,10,10,13.6403,0.3645,0.4502,20,3.9,153.09,318.47,49.85,103.19,328.4,0.05,584.38,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-52-generic_vo-AMvalley03_s2900_200f_nofilter_skip_20-/run_20260619_155226.log,
1781877174,1781877194,AMvalley03,skip_no_filter,nofilter_skip_10,configs/local/AMvalley03/s2900_200f/skip_no_filter/AMvalley03_s2900_200f_nofilter_skip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-52-generic_vo-AMvalley03_s2900_200f_nofilter_skip_10-,OK,0,0.33,2.12,1866,12,12,20,200,1,10,-1.0,none,46.14,1,199,23.7154,0.8257,0.1736,5,0.4870088657659581,0.43584045272220867,20,20,17.0172,0.5804,0.3285,20,11.4,191.02,319.79,28.25,162.72,468.4,757.31,649.81,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-52-generic_vo-AMvalley03_s2900_200f_nofilter_skip_10-/run_20260619_155254.log,
1781877210,1781877254,AMvalley03,skip_no_filter,nofilter_skip_5,configs/local/AMvalley03/s2900_200f/skip_no_filter/AMvalley03_s2900_200f_nofilter_skip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-53-generic_vo-AMvalley03_s2900_200f_nofilter_skip_5-,OK,0,0.73,2.1,4878,32,32,40,200,1,5,-1.0,none,111.24,1,199,26.1137,0.8252,0.1657,19,0.5052072022386728,0.4588160821962582,40,40,21.0914,0.6837,0.2004,20,35.8,194.07,264.11,17.28,176.73,789.55,1061.88,804.7,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s2900_200f/06-19-21-53-generic_vo-AMvalley03_s2900_200f_nofilter_skip_5-/run_20260619_155330.log,
