timestamp_start,timestamp_end,dataset,group,variant,config_path,save_dir,out_dir,status,exit_code,duration_min,peak_ram_gb,peak_vram_mib,n_keyframes,n_mapped,n_processed,n_dataset_frames,mapper_kf_skip,frame_skip,filter_thresh,selector_kind,ply_mb_final,ply_count,last_ply_kf,psnr,ssim,lpips,n_metric_frames,ate_rmse_m,ate_mean_m,n_ate_pairs,n_tracked,psnr_ho,ssim_ho,lpips_ho,n_eval_ho,wall_total_s,track_total_mean_ms,track_total_p95_ms,track_motion_filter_mean_ms,track_frontend_ba_mean_ms,map_total_mean_ms,map_total_p95_ms,map_train_loop_mean_ms,frame_select_mean_ms,log_path,crash_reason
1781127266,1781127287,agz,baseline,vings_filter,configs/local/agz/s2675_400f/baseline/agz_s2675_400f_vings_filter.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-34-generic_vo-agz_s2675_400f_vings_filter-,OK,0,0.35,2.09,1821,113,113,400,400,1,1,2.4,none,24.4,1,336,25.8077,0.8703,0.1407,1,1.3428503216971264,1.2339264582557796,11,11,15.0086,0.4338,0.3753,40,12.7,10.08,5.4,5.76,4.28,7.8,0.04,720.03,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-34-generic_vo-agz_s2675_400f_vings_filter-/run_20260610_233427.log,
1781127303,1781127324,agz,mapskip,mapskip_20,configs/local/agz/s2675_400f/mapskip/agz_s2675_400f_mapskip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-35-generic_vo-agz_s2675_400f_mapskip_20-,OK,0,0.35,2.11,1939,113,6,400,400,20,1,2.4,none,24.4,1,399,25.0611,0.8615,0.1382,1,1.3428560944345702,1.233925278417191,11,11,14.9765,0.4342,0.3725,40,13.2,10.06,5.2,5.73,4.29,142.9,0.04,699.57,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-35-generic_vo-agz_s2675_400f_mapskip_20-/run_20260610_233504.log,
1781127340,1781127361,agz,mapskip,mapskip_10,configs/local/agz/s2675_400f/mapskip/agz_s2675_400f_mapskip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-35-generic_vo-agz_s2675_400f_mapskip_10-,OK,0,0.35,2.09,1929,113,12,400,400,10,1,2.4,none,24.4,1,399,25.1325,0.8611,0.1406,1,1.3428536885607545,1.2339320398252058,11,11,15.0482,0.4339,0.3697,40,13.2,10.31,5.47,5.99,4.27,70.7,0.04,691.29,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-35-generic_vo-agz_s2675_400f_mapskip_10-/run_20260610_233541.log,
1781127378,1781127398,agz,mapskip,mapskip_5,configs/local/agz/s2675_400f/mapskip/agz_s2675_400f_mapskip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-36-generic_vo-agz_s2675_400f_mapskip_5-,OK,0,0.33,2.1,1715,113,23,400,400,5,1,2.4,none,24.4,1,399,25.4578,0.8684,0.1347,1,1.342864133998293,1.2339308935363986,11,11,14.9829,0.434,0.3714,40,13.2,10.15,5.5,5.87,4.24,37.02,0.04,694.41,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-36-generic_vo-agz_s2675_400f_mapskip_5-/run_20260610_233618.log,
1781127415,1781127434,agz,mapskip,mapskip_3,configs/local/agz/s2675_400f/mapskip/agz_s2675_400f_mapskip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-36-generic_vo-agz_s2675_400f_mapskip_3-,OK,0,0.32,2.11,1831,113,38,400,400,3,1,2.4,none,24.4,1,399,24.8162,0.8451,0.1506,1,1.342879401904825,1.2339479343448316,11,11,15.0102,0.4351,0.373,40,12.2,9.9,5.23,5.59,4.27,22.26,0.04,687.19,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-36-generic_vo-agz_s2675_400f_mapskip_3-/run_20260610_233655.log,
1781127451,1781127472,agz,mapskip,mapskip_2,configs/local/agz/s2675_400f/mapskip/agz_s2675_400f_mapskip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-37-generic_vo-agz_s2675_400f_mapskip_2-,OK,0,0.35,2.1,1739,113,57,400,400,2,1,2.4,none,24.4,1,385,25.2004,0.861,0.1377,1,1.342871727789193,1.2339419706754022,11,11,15.151,0.4385,0.3739,40,13.4,10.3,5.55,5.98,4.28,15.38,0.04,717.34,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-37-generic_vo-agz_s2675_400f_mapskip_2-/run_20260610_233731.log,
1781127488,1781127509,agz,mapskip,mapskip_1,configs/local/agz/s2675_400f/mapskip/agz_s2675_400f_mapskip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-38-generic_vo-agz_s2675_400f_mapskip_1-,OK,0,0.35,2.1,1705,113,113,400,400,1,1,2.4,none,24.4,1,336,25.2111,0.8643,0.1379,1,1.3428452843110208,1.2339239516883274,11,11,14.9836,0.4347,0.3711,40,13.3,10.21,5.43,5.88,4.29,7.68,0.04,708.08,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-38-generic_vo-agz_s2675_400f_mapskip_1-/run_20260610_233808.log,
1781127525,1781127548,agz,skip_no_filter,nofilter_skip_20,configs/local/agz/s2675_400f/skip_no_filter/agz_s2675_400f_nofilter_skip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-38-generic_vo-agz_s2675_400f_nofilter_skip_20-,OK,0,0.38,2.11,3009,12,12,20,400,1,20,-1.0,none,45.36,1,399,24.281,0.8201,0.1526,6,1.2316342984515412,1.1211590111697807,20,20,17.6884,0.5929,0.3062,40,14.9,221.86,321.56,26.61,195.2,571.92,897.96,807.05,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-38-generic_vo-agz_s2675_400f_nofilter_skip_20-/run_20260610_233845.log,
1781127565,1781127617,agz,skip_no_filter,nofilter_skip_10,configs/local/agz/s2675_400f/skip_no_filter/agz_s2675_400f_nofilter_skip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-39-generic_vo-agz_s2675_400f_nofilter_skip_10-,OK,0,0.87,2.11,6683,32,32,40,400,1,10,-1.0,none,100.45,1,399,23.0716,0.7976,0.1805,20,1.2534669645787309,1.1393029924714777,40,40,18.5445,0.6376,0.2265,40,43.7,233.11,304.17,16.72,216.33,931.22,1326.59,1023.76,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-39-generic_vo-agz_s2675_400f_nofilter_skip_10-/run_20260610_233925.log,
1781127634,1781127773,agz,skip_no_filter,nofilter_skip_5,configs/local/agz/s2675_400f/skip_no_filter/agz_s2675_400f_nofilter_skip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-40-generic_vo-agz_s2675_400f_nofilter_skip_5-,OK,0,2.32,2.1,9335,72,72,80,400,1,5,-1.0,none,208.29,1,399,23.4326,0.8042,0.1723,46,1.2649120950299952,1.1489554130078994,80,80,15.4914,0.4729,0.3021,40,129.3,239.54,271.83,11.24,228.25,1432.39,2233.13,1432.13,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s2675_400f/06-11-05-40-generic_vo-agz_s2675_400f_nofilter_skip_5-/run_20260610_234034.log,
