timestamp_start,timestamp_end,dataset,group,variant,config_path,save_dir,out_dir,status,exit_code,duration_min,peak_ram_gb,peak_vram_mib,n_keyframes,n_mapped,n_processed,n_dataset_frames,mapper_kf_skip,frame_skip,filter_thresh,selector_kind,ply_mb_final,ply_count,last_ply_kf,psnr,ssim,lpips,n_metric_frames,ate_rmse_m,ate_mean_m,n_ate_pairs,n_tracked,psnr_ho,ssim_ho,lpips_ho,n_eval_ho,wall_total_s,track_total_mean_ms,track_total_p95_ms,track_motion_filter_mean_ms,track_frontend_ba_mean_ms,map_total_mean_ms,map_total_p95_ms,map_train_loop_mean_ms,frame_select_mean_ms,log_path,crash_reason
1781889733,1781889841,AMvalley03,baseline,vings_filter,configs/local/AMvalley03/s4300_500f/baseline/AMvalley03_s4300_500f_vings_filter.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-22-generic_vo-AMvalley03_s4300_500f_vings_filter-,OK,0,1.8,2.1,4484,462,462,500,500,1,1,2.4,none,290.61,1,499,23.8415,0.6757,0.36,39,11.641293793522351,10.476980582509054,60,60,16.635,0.1759,0.4685,50,99.2,28.53,204.24,6.17,22.31,135.06,1053.71,1083.05,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-22-generic_vo-AMvalley03_s4300_500f_vings_filter-/run_20260619_192213.log,
1781889858,1781889907,AMvalley03,mapskip,mapskip_20,configs/local/AMvalley03/s4300_500f/mapskip/AMvalley03_s4300_500f_mapskip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-24-generic_vo-AMvalley03_s4300_500f_mapskip_20-,OK,0,0.82,2.1,3806,462,24,500,500,20,1,2.4,none,135.05,1,499,21.3905,0.6561,0.3782,19,11.645521679408013,10.480944467366099,60,60,17.0627,0.195,0.42,50,40.9,28.32,201.24,6.02,22.25,655.51,908.04,698.14,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-24-generic_vo-AMvalley03_s4300_500f_mapskip_20-/run_20260619_192418.log,
1781889923,1781889985,AMvalley03,mapskip,mapskip_10,configs/local/AMvalley03/s4300_500f/mapskip/AMvalley03_s4300_500f_mapskip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-25-generic_vo-AMvalley03_s4300_500f_mapskip_10-,OK,0,1.03,2.11,7462,462,47,500,500,10,1,2.4,none,184.89,1,499,21.8987,0.6384,0.3903,26,11.645743849549989,10.480856786437165,60,60,17.016,0.1873,0.44,50,53.5,28.34,201.95,6.03,22.26,609.67,1051.66,794.47,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-25-generic_vo-AMvalley03_s4300_500f_mapskip_10-/run_20260619_192524.log,
1781890002,1781890077,AMvalley03,mapskip,mapskip_5,configs/local/AMvalley03/s4300_500f/mapskip/AMvalley03_s4300_500f_mapskip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-26-generic_vo-AMvalley03_s4300_500f_mapskip_5-,OK,0,1.25,2.1,8140,462,93,500,500,5,1,2.4,none,230.28,1,499,22.7152,0.6443,0.3768,28,11.644985417480214,10.480382881638734,60,60,16.8757,0.1797,0.4451,50,66.2,28.3,201.62,6.05,22.2,436.77,1192.29,874.17,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-26-generic_vo-AMvalley03_s4300_500f_mapskip_5-/run_20260619_192642.log,
1781890093,1781890180,AMvalley03,mapskip,mapskip_3,configs/local/AMvalley03/s4300_500f/mapskip/AMvalley03_s4300_500f_mapskip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-28-generic_vo-AMvalley03_s4300_500f_mapskip_3-,OK,0,1.45,2.11,9260,462,154,500,500,3,1,2.4,none,264.64,1,499,23.3069,0.66,0.3663,36,11.649776223349097,10.48489585617646,60,60,16.1288,0.1594,0.4644,50,78.0,28.41,202.91,6.13,22.23,332.81,1292.7,955.82,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-28-generic_vo-AMvalley03_s4300_500f_mapskip_3-/run_20260619_192814.log,
1781890197,1781890286,AMvalley03,mapskip,mapskip_2,configs/local/AMvalley03/s4300_500f/mapskip/AMvalley03_s4300_500f_mapskip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-30-generic_vo-AMvalley03_s4300_500f_mapskip_2-,FAIL,1,1.48,2.11,9516,460,230,498,500,2,1,2.4,none,280.21,1,499,23.8729,0.6748,0.3465,36,,,,,,,,,76.1,28.08,202.41,6.08,21.96,231.96,1254.56,975.33,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-30-generic_vo-AMvalley03_s4300_500f_mapskip_2-/run_20260619_192957.log,
1781890302,1781890399,AMvalley03,mapskip,mapskip_1,configs/local/AMvalley03/s4300_500f/mapskip/AMvalley03_s4300_500f_mapskip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-31-generic_vo-AMvalley03_s4300_500f_mapskip_1-,OK,0,1.62,2.11,8748,462,462,500,500,1,1,2.4,none,291.88,1,499,23.7559,0.6669,0.3592,37,11.645376452822758,10.480430334900294,60,60,16.6312,0.1776,0.4782,50,87.3,28.35,201.27,6.13,22.17,126.57,1037.6,1011.87,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-31-generic_vo-AMvalley03_s4300_500f_mapskip_1-/run_20260619_193142.log,
1781890416,1781890440,AMvalley03,skip_no_filter,nofilter_skip_20,configs/local/AMvalley03/s4300_500f/skip_no_filter/AMvalley03_s4300_500f_nofilter_skip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-33-generic_vo-AMvalley03_s4300_500f_nofilter_skip_20-,OK,0,0.4,2.09,1948,17,17,25,500,1,20,-1.0,none,74.44,1,499,20.4632,0.6447,0.3651,7,44.51864224884915,36.78176612339933,25,25,14.5537,0.2463,0.4896,50,15.4,184.39,309.39,24.06,160.28,420.73,742.96,598.11,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-33-generic_vo-AMvalley03_s4300_500f_nofilter_skip_20-/run_20260619_193336.log,
1781890456,1781890524,AMvalley03,skip_no_filter,nofilter_skip_10,configs/local/AMvalley03/s4300_500f/skip_no_filter/AMvalley03_s4300_500f_nofilter_skip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-34-generic_vo-AMvalley03_s4300_500f_nofilter_skip_10-,OK,0,1.13,2.11,6172,42,42,50,500,1,10,-1.0,none,197.65,1,499,21.6991,0.642,0.3702,26,43.32479064347782,35.649005715344074,50,50,16.8102,0.286,0.4289,50,59.7,198.23,252.74,15.06,183.11,1069.18,2076.01,1125.41,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-34-generic_vo-AMvalley03_s4300_500f_nofilter_skip_10-/run_20260619_193416.log,
1781890540,1781890687,AMvalley03,skip_no_filter,nofilter_skip_5,configs/local/AMvalley03/s4300_500f/skip_no_filter/AMvalley03_s4300_500f_nofilter_skip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-35-generic_vo-AMvalley03_s4300_500f_nofilter_skip_5-,OK,0,2.45,2.11,6628,92,92,100,500,1,5,-1.0,none,346.47,1,499,22.404,0.7047,0.3013,55,11.74544435941648,11.270655357522449,100,100,17.4763,0.3189,0.3853,50,136.7,201.81,232.97,10.83,190.92,1189.69,1913.34,1212.3,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_AMvalley03_s4300_500f/06-20-01-35-generic_vo-AMvalley03_s4300_500f_nofilter_skip_5-/run_20260619_193541.log,
