timestamp_start,timestamp_end,dataset,group,variant,config_path,save_dir,out_dir,status,exit_code,duration_min,peak_ram_gb,peak_vram_mib,n_keyframes,n_mapped,n_processed,n_dataset_frames,mapper_kf_skip,frame_skip,filter_thresh,selector_kind,ply_mb_final,ply_count,last_ply_kf,psnr,ssim,lpips,n_metric_frames,ate_rmse_m,ate_mean_m,n_ate_pairs,n_tracked,psnr_ho,ssim_ho,lpips_ho,n_eval_ho,wall_total_s,track_total_mean_ms,track_total_p95_ms,track_motion_filter_mean_ms,track_frontend_ba_mean_ms,map_total_mean_ms,map_total_p95_ms,map_train_loop_mean_ms,frame_select_mean_ms,log_path,crash_reason
1781924934,1781924955,HKairport03,baseline,vings_filter,configs/local/HKairport03/s1600_200f/baseline/HKairport03_s1600_200f_vings_filter.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-08-generic_vo-HKairport03_s1600_200f_vings_filter-,OK,0,0.35,2.1,1936,106,106,200,200,1,1,2.4,none,48.33,1,199,24.2233,0.7816,0.1473,5,0.6291858443529009,0.5600260710665581,18,18,15.7515,0.391,0.3139,20,13.2,21.87,187.63,7.54,14.29,40.97,0.05,660.89,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-08-generic_vo-HKairport03_s1600_200f_vings_filter-/run_20260620_050855.log,
1781924972,1781924991,HKairport03,mapskip,mapskip_20,configs/local/HKairport03/s1600_200f/mapskip/HKairport03_s1600_200f_mapskip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-09-generic_vo-HKairport03_s1600_200f_mapskip_20-,OK,0,0.32,2.1,1882,106,6,200,200,20,1,2.4,none,35.16,1,199,24.8458,0.8041,0.1441,3,0.6291394700707899,0.5600094660276365,18,18,14.2272,0.3536,0.3896,20,11.2,21.92,186.03,7.37,14.51,482.6,726.67,652.08,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-09-generic_vo-HKairport03_s1600_200f_mapskip_20-/run_20260620_050932.log,
1781925007,1781925027,HKairport03,mapskip,mapskip_10,configs/local/HKairport03/s1600_200f/mapskip/HKairport03_s1600_200f_mapskip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-10-generic_vo-HKairport03_s1600_200f_mapskip_10-,OK,0,0.33,2.11,1902,106,11,200,200,10,1,2.4,none,41.65,1,199,24.4967,0.7997,0.1492,5,0.6291512979811132,0.5600337445299564,18,18,15.0634,0.3748,0.3483,20,11.9,21.82,186.04,7.24,14.53,324.1,763.35,646.26,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-10-generic_vo-HKairport03_s1600_200f_mapskip_10-/run_20260620_051007.log,
1781925043,1781925064,HKairport03,mapskip,mapskip_5,configs/local/HKairport03/s1600_200f/mapskip/HKairport03_s1600_200f_mapskip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-10-generic_vo-HKairport03_s1600_200f_mapskip_5-,OK,0,0.35,2.1,2280,106,22,200,200,5,1,2.4,none,48.4,1,199,24.6636,0.8037,0.142,4,0.6288657199206927,0.5598043632347394,18,18,15.8431,0.3931,0.3123,20,13.1,21.8,186.35,7.43,14.33,201.91,767.43,677.66,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-10-generic_vo-HKairport03_s1600_200f_mapskip_5-/run_20260620_051043.log,
1781925080,1781925101,HKairport03,mapskip,mapskip_3,configs/local/HKairport03/s1600_200f/mapskip/HKairport03_s1600_200f_mapskip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-11-generic_vo-HKairport03_s1600_200f_mapskip_3-,OK,0,0.35,2.11,1826,106,36,200,200,3,1,2.4,none,48.5,1,199,24.4032,0.7963,0.1519,4,0.629066495850118,0.5599291822247501,18,18,15.5892,0.3898,0.3191,20,13.0,21.88,186.95,7.55,14.29,122.23,731.93,670.57,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-11-generic_vo-HKairport03_s1600_200f_mapskip_3-/run_20260620_051121.log,
1781925118,1781925138,HKairport03,mapskip,mapskip_2,configs/local/HKairport03/s1600_200f/mapskip/HKairport03_s1600_200f_mapskip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-12-generic_vo-HKairport03_s1600_200f_mapskip_2-,OK,0,0.33,2.11,1992,106,53,200,200,2,1,2.4,none,48.48,1,199,24.281,0.789,0.1523,5,0.6294067246263045,0.5602798972363922,18,18,15.5197,0.3847,0.3135,20,12.8,21.84,186.69,7.39,14.4,77.94,675.02,625.79,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-12-generic_vo-HKairport03_s1600_200f_mapskip_2-/run_20260620_051158.log,
1781925155,1781925176,HKairport03,mapskip,mapskip_1,configs/local/HKairport03/s1600_200f/mapskip/HKairport03_s1600_200f_mapskip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-12-generic_vo-HKairport03_s1600_200f_mapskip_1-,OK,0,0.35,2.1,2192,106,106,200,200,1,1,2.4,none,48.37,1,199,24.7958,0.8029,0.1428,5,0.6291769970956405,0.5599935834760374,18,18,15.6942,0.3916,0.3123,20,12.6,21.54,186.18,7.17,14.32,39.82,0.04,640.23,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-12-generic_vo-HKairport03_s1600_200f_mapskip_1-/run_20260620_051235.log,
1781925192,1781925204,HKairport03,skip_no_filter,nofilter_skip_20,configs/local/HKairport03/s1600_200f/skip_no_filter/HKairport03_s1600_200f_nofilter_skip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-13-generic_vo-HKairport03_s1600_200f_nofilter_skip_20-,OK,0,0.2,2.07,1170,2,2,10,200,1,20,-1.0,none,12.2,1,199,25.6173,0.8453,0.1467,1,0.5214300554530128,0.47448828242100227,10,10,13.0158,0.3181,0.448,20,3.8,152.07,315.24,49.61,102.42,312.79,0.04,551.59,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-13-generic_vo-HKairport03_s1600_200f_nofilter_skip_20-/run_20260620_051312.log,
1781925220,1781925240,HKairport03,skip_no_filter,nofilter_skip_10,configs/local/HKairport03/s1600_200f/skip_no_filter/HKairport03_s1600_200f_nofilter_skip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-13-generic_vo-HKairport03_s1600_200f_nofilter_skip_10-,OK,0,0.33,2.1,2696,12,12,20,200,1,10,-1.0,none,54.83,1,199,24.2543,0.7841,0.1692,5,0.5856736661543167,0.5193830014326778,20,20,18.4269,0.5797,0.3188,20,12.0,191.1,323.4,28.55,162.5,513.24,737.9,631.06,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-13-generic_vo-HKairport03_s1600_200f_nofilter_skip_10-/run_20260620_051340.log,
1781925256,1781925299,HKairport03,skip_no_filter,nofilter_skip_5,configs/local/HKairport03/s1600_200f/skip_no_filter/HKairport03_s1600_200f_nofilter_skip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-14-generic_vo-HKairport03_s1600_200f_nofilter_skip_5-,OK,0,0.72,2.1,4442,32,32,40,200,1,5,-1.0,none,105.55,1,199,23.209,0.7653,0.1783,21,0.5380755439178914,0.4750654850731955,40,40,19.8012,0.6091,0.2022,20,34.7,196.92,269.35,17.39,179.47,745.08,1000.1,811.4,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_HKairport03_s1600_200f/06-20-11-14-generic_vo-HKairport03_s1600_200f_nofilter_skip_5-/run_20260620_051416.log,
