timestamp_start,timestamp_end,dataset,group,variant,config_path,save_dir,out_dir,status,exit_code,duration_min,peak_ram_gb,peak_vram_mib,n_keyframes,n_mapped,n_processed,n_dataset_frames,mapper_kf_skip,frame_skip,filter_thresh,selector_kind,ply_mb_final,ply_count,last_ply_kf,psnr,ssim,lpips,n_metric_frames,ate_rmse_m,ate_mean_m,n_ate_pairs,n_tracked,psnr_ho,ssim_ho,lpips_ho,n_eval_ho,wall_total_s,track_total_mean_ms,track_total_p95_ms,track_motion_filter_mean_ms,track_frontend_ba_mean_ms,map_total_mean_ms,map_total_p95_ms,map_train_loop_mean_ms,frame_select_mean_ms,log_path,crash_reason
1781275716,1781275740,agz,baseline,vings_filter,configs/local/agz/s9000_400f/baseline/agz_s9000_400f_vings_filter.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-48-generic_vo-agz_s9000_400f_vings_filter-,OK,0,0.4,2.11,1905,126,126,400,400,1,1,2.4,none,36.43,1,373,24.4488,0.7999,0.2089,2,1.188557908810758,1.0927373203002984,15,15,16.7238,0.4054,0.4049,40,15.8,12.55,5.41,5.65,6.86,19.28,0.04,727.04,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-48-generic_vo-agz_s9000_400f_vings_filter-/run_20260612_164837.log,
1781275757,1781275781,agz,mapskip,mapskip_20,configs/local/agz/s9000_400f/mapskip/agz_s9000_400f_mapskip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-49-generic_vo-agz_s9000_400f_mapskip_20-,OK,0,0.4,2.11,1901,126,7,400,400,20,1,2.4,none,36.23,1,399,24.077,0.7831,0.236,3,1.188569407088179,1.0927496443452585,15,15,16.8267,0.4085,0.398,40,16.0,12.86,5.74,5.95,6.87,343.33,794.27,720.78,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-49-generic_vo-agz_s9000_400f_mapskip_20-/run_20260612_164917.log,
1781275797,1781275821,agz,mapskip,mapskip_10,configs/local/agz/s9000_400f/mapskip/agz_s9000_400f_mapskip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-50-generic_vo-agz_s9000_400f_mapskip_10-,OK,0,0.4,2.11,1833,126,13,400,400,10,1,2.4,none,36.2,1,399,23.537,0.7625,0.2356,3,1.188439387062276,1.0926314646542266,15,15,16.791,0.4069,0.4112,40,16.0,12.71,5.8,5.87,6.79,186.36,781.38,726.78,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-50-generic_vo-agz_s9000_400f_mapskip_10-/run_20260612_164957.log,
1781275837,1781275861,agz,mapskip,mapskip_5,configs/local/agz/s9000_400f/mapskip/agz_s9000_400f_mapskip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-50-generic_vo-agz_s9000_400f_mapskip_5-,OK,0,0.4,2.11,1961,126,26,400,400,5,1,2.4,none,36.27,1,399,23.7563,0.7818,0.2264,3,1.1885228702358281,1.0927005677707196,15,15,16.7501,0.4055,0.3983,40,15.9,12.61,5.39,5.76,6.81,93.09,735.66,725.84,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-50-generic_vo-agz_s9000_400f_mapskip_5-/run_20260612_165038.log,
1781275878,1781275902,agz,mapskip,mapskip_3,configs/local/agz/s9000_400f/mapskip/agz_s9000_400f_mapskip_3.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-51-generic_vo-agz_s9000_400f_mapskip_3-,OK,0,0.4,2.11,1511,126,42,400,400,3,1,2.4,none,36.25,1,399,23.8604,0.7769,0.2277,3,1.1883237943931781,1.092534528887654,15,15,16.7538,0.4031,0.4,40,16.2,12.72,5.57,5.81,6.87,58.6,0.05,737.85,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-51-generic_vo-agz_s9000_400f_mapskip_3-/run_20260612_165118.log,
1781275918,1781275942,agz,mapskip,mapskip_2,configs/local/agz/s9000_400f/mapskip/agz_s9000_400f_mapskip_2.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-52-generic_vo-agz_s9000_400f_mapskip_2-,OK,0,0.4,2.11,1909,126,63,400,400,2,1,2.4,none,36.52,1,372,24.7104,0.8137,0.2013,2,1.1883618344140137,1.0925664252451621,15,15,16.658,0.405,0.4014,40,16.2,12.71,5.73,5.84,6.83,40.86,0.05,774.16,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-52-generic_vo-agz_s9000_400f_mapskip_2-/run_20260612_165159.log,
1781275958,1781275982,agz,mapskip,mapskip_1,configs/local/agz/s9000_400f/mapskip/agz_s9000_400f_mapskip_1.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-52-generic_vo-agz_s9000_400f_mapskip_1-,OK,0,0.4,2.12,1853,126,126,400,400,1,1,2.4,none,36.48,1,373,24.3092,0.795,0.223,3,1.18854639342124,1.0927239316265613,15,15,16.8109,0.4092,0.3969,40,16.2,12.66,5.58,5.78,6.83,18.61,0.04,699.32,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-52-generic_vo-agz_s9000_400f_mapskip_1-/run_20260612_165239.log,
1781275999,1781276022,agz,skip_no_filter,nofilter_skip_20,configs/local/agz/s9000_400f/skip_no_filter/agz_s9000_400f_nofilter_skip_20.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-53-generic_vo-agz_s9000_400f_nofilter_skip_20-,OK,0,0.38,2.11,2923,12,12,20,400,1,20,-1.0,none,49.57,1,399,21.3316,0.6921,0.3124,7,1.3405706806544608,1.2862867889462657,20,20,18.166,0.4882,0.3785,40,15.4,222.39,325.51,27.33,195.01,604.2,958.99,849.64,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-53-generic_vo-agz_s9000_400f_nofilter_skip_20-/run_20260612_165319.log,
1781276038,1781276094,agz,skip_no_filter,nofilter_skip_10,configs/local/agz/s9000_400f/skip_no_filter/agz_s9000_400f_nofilter_skip_10.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-54-generic_vo-agz_s9000_400f_nofilter_skip_10-,OK,0,0.93,2.11,4963,32,32,40,400,1,10,-1.0,none,120.92,1,399,21.2374,0.6194,0.4379,21,1.318930996496288,1.2669535332980264,40,40,17.6721,0.4607,0.4314,40,46.5,231.49,304.77,16.66,214.78,1019.73,1513.35,1118.75,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-54-generic_vo-agz_s9000_400f_nofilter_skip_10-/run_20260612_165359.log,
1781276111,1781276263,agz,skip_no_filter,nofilter_skip_5,configs/local/agz/s9000_400f/skip_no_filter/agz_s9000_400f_nofilter_skip_5.yaml,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-55-generic_vo-agz_s9000_400f_nofilter_skip_5-,FAIL,1,2.53,2.1,9723,70,70,78,400,1,5,-1.0,none,255.47,1,399,21.8793,0.665,0.3895,44,,,,,,,,,133.0,239.37,266.69,11.6,227.72,1600.75,2604.95,1597.52,,/home/philipp/Dokumente/Github/VINGS-Mono-BA/output/exp_agz_s9000_400f/06-12-22-55-generic_vo-agz_s9000_400f_nofilter_skip_5-/run_20260612_165511.log,
